time,open,high,low,close,Volume,Volume MA
2021-01-04T10:00:00-03:00,21.530136,21.530136,21.162567,21.217312,3457763,3860806.75
2021-01-04T11:00:00-03:00,21.225132,21.272056,20.857564,20.912308,6426838,4066655
2021-01-04T12:00:00-03:00,20.912308,20.951411,20.669869,20.693331,8058170,4327677.3
2021-01-04T13:00:00-03:00,20.693331,20.755896,20.583842,20.654228,6908255,3529971.4
2021-01-04T14:00:00-03:00,20.638586,20.755896,20.536919,20.732434,5935443,3708205.55
2021-01-04T15:00:00-03:00,20.732434,20.787178,20.646407,20.68551,4813917,3748438.85
2021-01-04T16:00:00-03:00,20.693331,20.740254,20.607304,20.646407,4958530,3828751.95
2021-01-04T17:00:00-03:00,20.646407,20.708972,20.536919,20.662048,6909280,4064149.55
2021-01-05T10:00:00-03:00,20.502501,20.510327,20.103407,20.119058,9791447,4420019
2021-01-05T11:00:00-03:00,20.111232,20.345994,20.095582,20.197312,9334594,4706610.7
2021-01-05T12:00:00-03:00,20.197312,20.275565,20.158185,20.259915,4946817,4790231.8
2021-01-05T13:00:00-03:00,20.26774,20.518152,20.189486,20.486851,6077883,4955666.2
2021-01-05T14:00:00-03:00,20.479025,20.604231,20.479025,20.525978,4725873,5039338.8
2021-01-05T15:00:00-03:00,20.525978,20.580755,20.424248,20.525978,3719152,5075175.15
2021-01-05T16:00:00-03:00,20.525978,20.659009,20.502501,20.518152,3859204,5178060.75
2021-01-05T17:00:00-03:00,20.518152,20.580755,20.494676,20.557279,3251574,5263223.8
2021-01-06T10:00:00-03:00,20.57293,21.230262,20.557279,20.909421,14864799,5915442.95
2021-01-06T11:00:00-03:00,20.893771,21.261563,20.799866,21.261563,9584038,6272820.9
2021-01-06T12:00:00-03:00,21.245913,21.38677,21.112881,21.245913,14522069,6763643.65
2021-01-06T13:00:00-03:00,21.253738,21.378944,21.214611,21.316341,5569289,6885746.75
2021-01-06T14:00:00-03:00,21.316341,21.410246,21.261563,21.331992,5229747,6974345.95
2021-01-06T15:00:00-03:00,21.339817,21.50415,21.331992,21.472849,4833090,6894658.55
2021-01-06T16:00:00-03:00,21.472849,21.496325,21.28504,21.355468,7493408,6866420.45
2021-01-06T17:00:00-03:00,21.363293,21.441547,21.19896,21.222437,12291642,7135589.8
2021-01-07T10:00:00-03:00,21.261563,21.69196,21.09723,21.4885,7133938,7195514.55
2021-01-07T11:00:00-03:00,21.4885,21.746737,21.457198,21.613706,7688027,7339220.05
2021-01-07T12:00:00-03:00,21.621531,21.738912,21.535452,21.613706,4266345,7304610.8
2021-01-07T13:00:00-03:00,21.613706,21.660658,21.535452,21.558928,5806456,7249469.6
2021-01-07T14:00:00-03:00,21.566753,21.660658,21.519801,21.59023,4379311,6978862.8
2021-01-07T15:00:00-03:00,21.598055,21.676309,21.543277,21.668483,6060380,6815152.1
2021-01-07T16:00:00-03:00,21.668483,21.793689,21.645007,21.778039,10424766,7089049.55
2021-01-07T17:00:00-03:00,21.778039,21.895419,21.754563,21.879769,8172611,7193785.95
2021-01-08T10:00:00-03:00,21.958023,22.231911,21.731086,21.762388,9703907,7442687.65
2021-01-08T11:00:00-03:00,21.770213,21.879769,21.441547,21.511976,12711685,7892314.3
2021-01-08T12:00:00-03:00,21.50415,21.69196,21.496325,21.652833,5868822,7992795.2
2021-01-08T13:00:00-03:00,21.652833,21.793689,21.598055,21.660658,3395714,8000002.2
2021-01-08T14:00:00-03:00,21.652833,21.660658,21.4885,21.558928,6517739,7582649.2
2021-01-08T15:00:00-03:00,21.558928,21.566753,21.308516,21.394595,9202461,7563570.35
2021-01-08T16:00:00-03:00,21.38677,21.472849,21.339817,21.418071,4958833,7085408.55
2021-01-08T17:00:00-03:00,21.418071,21.582404,21.363293,21.535452,6117369,7112812.55
2021-01-11T10:00:00-03:00,21.222437,21.433722,21.011151,21.167659,6833888,7193019.6
2021-01-11T11:00:00-03:00,21.167659,21.292865,21.136357,21.277214,5638927,7233311.45
2021-01-11T12:00:00-03:00,21.28504,21.324167,21.136357,21.159834,3453603,7031321.2
2021-01-11T13:00:00-03:00,21.159834,21.277214,21.050278,21.238087,4179065,6625692.35
2021-01-11T14:00:00-03:00,21.230262,21.30069,21.167659,21.269389,3292204,6433605.65
2021-01-11T15:00:00-03:00,21.277214,21.324167,21.136357,21.245913,3385105,6218459.55
2021-01-11T16:00:00-03:00,21.245913,21.269389,21.08158,21.089405,5018254,6256055
2021-01-11T17:00:00-03:00,21.08158,21.277214,20.932897,21.238087,9800008,6455732.6
2021-01-12T10:00:00-03:00,21.331992,21.418071,21.175484,21.18331,4528314,6463182.75
2021-01-12T11:00:00-03:00,21.18331,21.316341,21.011151,21.253738,9066107,6613469.1
2021-01-12T12:00:00-03:00,21.253738,21.363293,21.206786,21.324167,5820771,6383269.35
2021-01-12T13:00:00-03:00,21.316341,21.355468,21.167659,21.261563,4909887,6220133.15
2021-01-12T14:00:00-03:00,21.261563,21.339817,21.152008,21.28504,4610993,5965487.45
2021-01-12T15:00:00-03:00,21.28504,21.441547,21.214611,21.277214,6312249,5645515.65
2021-01-12T16:00:00-03:00,21.269389,21.331992,21.253738,21.292865,3887957,5546472.4
2021-01-12T17:00:00-03:00,21.30069,21.331992,21.206786,21.253738,5818089,5667591.15
2021-01-13T10:00:00-03:00,21.253738,21.355468,21.167659,21.214611,2560359,5469722.15
2021-01-13T11:00:00-03:00,21.222437,21.245913,21.034627,21.034627,5667293,5292963.75
2021-01-13T12:00:00-03:00,21.042453,21.042453,20.768564,20.799866,6170788,5353561.5
2021-01-13T13:00:00-03:00,20.799866,21.065929,20.698136,20.698136,6036224,5349504.25
2021-01-13T14:00:00-03:00,20.698136,20.729438,20.549454,20.682485,13948810,5705250.35
2021-01-13T15:00:00-03:00,20.690311,20.940723,20.651184,20.917247,5890027,5717805.35
2021-01-13T16:00:00-03:00,20.909421,21.018977,20.799866,20.854644,5955460,5842898.2
2021-01-13T17:00:00-03:00,20.862469,20.940723,20.799866,20.909421,5380409,5902965.4
2021-01-14T10:00:00-03:00,20.995501,21.089405,20.862469,20.995501,5975015,6037105.95
2021-01-14T11:00:00-03:00,20.995501,21.261563,20.972024,21.222437,8114466,6273574
2021-01-14T12:00:00-03:00,21.214611,21.480674,21.206786,21.371119,11136935,6579508.05
2021-01-14T13:00:00-03:00,21.355468,21.535452,21.331992,21.511976,13056067,6742311
2021-01-14T14:00:00-03:00,21.511976,21.566753,21.441547,21.511976,6886405,6860215.55
2021-01-14T15:00:00-03:00,21.527626,21.621531,21.4885,21.566753,9512736,6882547
2021-01-14T16:00:00-03:00,21.574579,21.723261,21.558928,21.676309,10319853,7107501.1
2021-01-14T17:00:00-03:00,21.676309,21.684134,21.441547,21.50415,7441143,7234063.9
2021-01-15T10:00:00-03:00,21.206786,21.347643,21.058104,21.136357,5407126,7273870.55
2021-01-15T11:00:00-03:00,21.136357,21.214611,20.964199,20.964199,6674914,7292003.8
2021-01-15T12:00:00-03:00,20.972024,21.167659,20.870294,20.972024,12355534,7715382.65
2021-01-15T13:00:00-03:00,20.972024,21.261563,20.948548,21.011151,4412540,7645105.2
2021-01-15T14:00:00-03:00,21.011151,21.175484,20.917247,21.159834,4810215,7757598
2021-01-15T15:00:00-03:00,21.167659,21.206786,21.003326,21.026802,4602172,7704341.95
2021-01-15T16:00:00-03:00,21.026802,21.120707,21.011151,21.065929,3861766,7588890.85
2021-01-15T17:00:00-03:00,21.065929,21.089405,20.893771,20.909421,8279440,7701051.65
2021-01-18T10:00:00-03:00,21.026802,21.191135,20.97985,21.089405,5739756,7290598.95
2021-01-18T11:00:00-03:00,21.089405,21.331992,21.065929,21.292865,4856089,7238902.05
2021-01-18T12:00:00-03:00,21.292865,21.410246,21.230262,21.28504,6666481,7274453.1
2021-01-18T13:00:00-03:00,21.28504,21.371119,21.065929,21.128532,4361546,7223509.95
2021-01-18T14:00:00-03:00,21.128532,21.144183,20.97985,21.050278,3927956,7121157
2021-01-18T15:00:00-03:00,21.050278,21.112881,20.823342,20.862469,6630575,7046962.45
2021-01-18T16:00:00-03:00,20.870294,21.050278,20.838993,20.987675,3556985,6667964.95
2021-01-18T17:00:00-03:00,20.97985,21.128532,20.893771,21.050278,4504288,6240376
2021-01-19T10:00:00-03:00,21.191135,21.222437,21.003326,21.018977,4846769,6138394.2
2021-01-19T11:00:00-03:00,21.018977,21.050278,20.635533,20.698136,5875982,5956556.5
2021-01-19T12:00:00-03:00,20.713787,20.831167,20.549454,20.57293,6918737,5786500.7
2021-01-19T13:00:00-03:00,20.57293,20.760739,20.565104,20.737263,4085135,5618700.3
2021-01-19T14:00:00-03:00,20.737263,20.737263,20.463375,20.596406,5016468,5599167.4
2021-01-19T15:00:00-03:00,20.596406,20.612057,20.510327,20.565104,3061420,5418492.7
2021-01-19T16:00:00-03:00,20.549454,20.67466,20.502501,20.612057,4525114,5026971.7
2021-01-19T17:00:00-03:00,20.612057,20.713787,20.604231,20.698136,3765411,4994615.25
2021-01-20T10:00:00-03:00,20.815517,20.831167,20.604231,20.659009,3217711,4914990.05
2021-01-20T11:00:00-03:00,20.659009,20.67466,20.306867,20.392946,5087386,4939250.75
2021-01-20T12:00:00-03:00,20.400771,20.463375,20.189486,20.26774,5720845,5032204.7
2021-01-20T13:00:00-03:00,20.275565,20.345994,20.197312,20.314692,5168921,4876678.75
2021-01-20T14:00:00-03:00,20.314692,20.353819,20.244264,20.244264,5295939,4854487.9
2021-01-20T15:00:00-03:00,20.244264,20.322518,20.220788,20.228613,3516855,4787526.2
2021-01-20T16:00:00-03:00,20.228613,20.259915,20.173835,20.197312,4313496,4669876.95
2021-01-20T17:00:00-03:00,20.189486,20.338168,20.181661,20.306867,5811954,4742397.35
2021-01-21T10:00:00-03:00,20.275565,20.353819,20.048629,20.150359,4795777,4785788.4
2021-01-21T11:00:00-03:00,20.142534,20.181661,19.892122,19.915598,8086860,4858602.65
2021-01-21T12:00:00-03:00,19.915598,19.986026,19.798217,19.829519,5012120,4931359.4
2021-01-21T13:00:00-03:00,19.837344,19.993852,19.751265,19.978201,5209172,4966603.6
2021-01-21T14:00:00-03:00,19.986026,20.126883,19.852995,20.119058,4825934,4965561.85
2021-01-21T15:00:00-03:00,20.119058,20.158185,19.978201,20.025153,5254665,4934496
2021-01-21T16:00:00-03:00,20.025153,20.040804,19.852995,19.892122,4412025,4809160.4
2021-01-21T17:00:00-03:00,19.892122,19.986026,19.868645,19.970375,5069888,4858398.05
2021-01-22T10:00:00-03:00,19.524329,19.704312,19.461726,19.594757,8597511,5037450.2
2021-01-22T11:00:00-03:00,19.594757,19.75909,19.571281,19.579106,6068428,5187800.6
2021-01-22T12:00:00-03:00,19.586932,19.673011,19.516503,19.649535,4876407,5205365.25
2021-01-22T13:00:00-03:00,19.641709,19.790392,19.618233,19.774741,5884413,5311315.35
2021-01-22T14:00:00-03:00,19.782566,19.86082,19.532154,19.563456,8303844,5565622
2021-01-22T15:00:00-03:00,19.571281,19.618233,19.508678,19.563456,4028909,5512698.15
2021-01-22T16:00:00-03:00,19.571281,19.586932,19.422599,19.485202,4624281,5457869.95
2021-01-22T17:00:00-03:00,19.485202,19.704312,19.469551,19.641709,5531077,5475977.75
2021-01-26T10:00:00-03:00,19.539979,19.899947,19.446075,19.845169,11878119,5805086.75
2021-01-26T11:00:00-03:00,19.845169,20.056455,19.610408,19.618233,13378998,6298193.9
2021-01-26T12:00:00-03:00,19.618233,19.680836,19.383472,19.508678,7939131,6479475.65
2021-01-26T13:00:00-03:00,19.508678,19.539979,19.289567,19.367821,5442772,6461016.55
2021-01-26T14:00:00-03:00,19.367821,19.438249,19.289567,19.406948,5615798,6502017.6
2021-01-26T15:00:00-03:00,19.399123,19.406948,19.203488,19.219139,3908787,6293113.95
2021-01-26T16:00:00-03:00,19.219139,19.305218,19.093933,19.242615,9298559,6507435.9
2021-01-26T17:00:00-03:00,19.242615,19.297393,19.007853,19.070456,12142894,6854122
2021-01-27T10:00:00-03:00,19.015679,19.367821,18.968727,19.305218,13495288,7287589.7
2021-01-27T11:00:00-03:00,19.305218,19.320869,18.859171,19.070456,7980281,7423870.5
2021-01-27T12:00:00-03:00,19.062631,19.164361,19.000028,19.109583,3905212,7398529.85
2021-01-27T13:00:00-03:00,19.101758,19.156536,19.000028,19.03133,3123649,7301217.9
2021-01-27T14:00:00-03:00,19.023504,19.524329,19.015679,19.4539,11649113,7453798
2021-01-27T15:00:00-03:00,19.4539,19.680836,19.336519,19.485202,9858024,7643277.8
2021-01-27T16:00:00-03:00,19.477376,19.563456,19.375646,19.430424,13620520,8080483.45
2021-01-27T17:00:00-03:00,19.430424,19.500852,19.305218,19.375646,11411169,8356821.25
2021-01-28T10:00:00-03:00,19.383472,19.96255,19.336519,19.852995,20306202,8956939.15
2021-01-28T11:00:00-03:00,19.86082,19.946899,19.727789,19.821693,8527603,9181873.85
2021-01-28T12:00:00-03:00,19.821693,20.103407,19.790392,20.056455,8437129,9372516.25
2021-01-28T13:00:00-03:00,20.048629,20.212962,19.978201,20.032978,6808325,9436378.65
2021-01-28T14:00:00-03:00,20.032978,20.103407,19.939074,20.040804,3965529,9040749.15
2021-01-28T15:00:00-03:00,20.040804,20.158185,20.001677,20.032978,4385317,8591065.1
2021-01-28T16:00:00-03:00,20.032978,20.111232,19.970375,20.048629,3329390,8360578.05
2021-01-28T17:00:00-03:00,20.048629,20.134708,19.993852,20.040804,6947109,8435794.9
2021-01-29T10:00:00-03:00,19.704312,19.954725,19.641709,19.751265,18234233,9066716.65
2021-01-29T11:00:00-03:00,19.766915,19.766915,19.571281,19.735614,7887767,9265665.65
2021-01-29T12:00:00-03:00,19.727789,19.798217,19.610408,19.680836,3057330,8953604.2
2021-01-29T13:00:00-03:00,19.680836,19.696487,19.391297,19.485202,6180884,8655503.7
2021-01-29T14:00:00-03:00,19.477376,19.539979,19.336519,19.367821,5336194,8247549
2021-01-29T15:00:00-03:00,19.367821,19.477376,19.297393,19.446075,4100856,8053577.75
2021-01-29T16:00:00-03:00,19.438249,19.539979,19.258266,19.383472,7007680,8208701.15
2021-01-29T17:00:00-03:00,19.383472,19.524329,19.195663,19.289567,8128008,8458919.1
2021-02-01T10:00:00-03:00,19.704312,19.876471,19.610408,19.782566,11756207,8464273.8
2021-02-01T11:00:00-03:00,19.782566,19.946899,19.641709,19.774741,10855288,8514137
2021-02-01T12:00:00-03:00,19.774741,19.899947,19.610408,19.704312,6547763,8160499.15
2021-02-01T13:00:00-03:00,19.704312,19.821693,19.633884,19.712138,4237978,7801839.6
2021-02-01T14:00:00-03:00,19.712138,19.782566,19.579106,19.712138,4571250,7015092
2021-02-01T15:00:00-03:00,19.712138,19.907772,19.688662,19.892122,3341272,6755775.45
2021-02-01T16:00:00-03:00,19.892122,19.986026,19.798217,19.899947,5730933,6620465.65
2021-02-01T17:00:00-03:00,19.892122,19.915598,19.774741,19.790392,3574494,6458774.1
2021-02-02T10:00:00-03:00,20.053618,20.202395,19.458509,19.89701,18813224,7201158.85
2021-02-02T11:00:00-03:00,19.89701,20.061449,19.771724,19.850028,9505247,7457155.35
2021-02-02T12:00:00-03:00,19.850028,19.89701,19.505491,19.575965,12707772,7926074.45
2021-02-02T13:00:00-03:00,19.560304,19.630777,19.419357,19.47417,7222986,7939868.3
2021-02-02T14:00:00-03:00,19.466339,19.638608,19.388035,19.583795,9694382,7512875.75
2021-02-02T15:00:00-03:00,19.583795,19.732572,19.427187,19.607286,10282988,7632636.8
2021-02-02T16:00:00-03:00,19.607286,19.724742,19.560304,19.716912,5877458,7773643.2
2021-02-02T17:00:00-03:00,19.709081,19.763894,19.575965,19.67776,10370853,7983141.65
2021-02-03T10:00:00-03:00,19.826537,20.006636,19.709081,19.990975,5077756,7970219.75
2021-02-03T11:00:00-03:00,19.983145,20.006636,19.857858,19.967484,5601483,8045251.1
2021-02-03T12:00:00-03:00,19.967484,20.061449,19.716912,19.850028,6259943,8007864.25
2021-02-03T13:00:00-03:00,19.857858,19.88918,19.756063,19.857858,4970222,7849974.95
2021-02-03T14:00:00-03:00,19.857858,19.873519,19.787385,19.803046,5455004,7534914.8
2021-02-03T15:00:00-03:00,19.810876,19.818707,19.701251,19.724742,4467561,7215528.45
2021-02-03T16:00:00-03:00,19.724742,19.787385,19.622947,19.654268,5707222,7173501.4
2021-02-03T17:00:00-03:00,19.662099,19.795215,19.654268,19.748233,5308012,7227003.1
2021-02-04T10:00:00-03:00,20.672219,20.789674,20.351173,20.374664,45773583,9287119.75
2021-02-04T11:00:00-03:00,20.374664,20.452968,20.202395,20.30419,15886672,9914389.75
2021-02-04T12:00:00-03:00,20.312021,20.460798,20.218056,20.382494,12746340,10265160.1
2021-02-04T13:00:00-03:00,20.382494,20.390325,20.28853,20.351173,6140791,10393474.95
2021-02-04T14:00:00-03:00,20.351173,20.359003,20.280699,20.335512,2974024,9601514.95
2021-02-04T15:00:00-03:00,20.335512,20.359003,20.241547,20.319851,7249035,9488704.35
2021-02-04T16:00:00-03:00,20.319851,20.429477,20.28853,20.413816,7825511,9244591.3
2021-02-04T17:00:00-03:00,20.429477,20.515611,20.335512,20.390325,14671026,9616993.3
