price,return,direction
20.675,0.005942652865603666,1
20.6475,-0.0013309942070199813,0
20.6425,-0.00024218939328859773,0
20.64,-0.00012111669608450858,0
20.6275,-0.0006058036170007416,0
20.6675,0.0019372811483322988,1
20.5375,-0.006309934781307108,0
20.635,0.004736179841158777,1
20.52,-0.005588642901976502,0
20.52,0.0,0
20.505,-0.0007312614585462313,0
20.58,0.0036509715618808464,1
20.4875,-0.004504786335955404,0
20.4975,0.0004879834182476353,1
20.4675,-0.0014646652197294267,0
20.295,-0.008463711977605063,0
20.165,-0.006426121965529682,0
20.1225,-0.002109836339579596,0
20.025,-0.004857099031328976,0
19.8325,-0.009659486760401906,0
19.885,0.002643672465633202,1
19.94,0.0027620858740383188,1
19.69,-0.012616871882658063,0
19.7,0.0005077430929086551,1
19.5775,-0.0062376881009870875,0
19.79,0.010795811971518497,1
19.9125,0.006170915621692708,1
19.9875,0.0037594029239057455,1
19.9975,0.0005001875807672265,1
19.975,-0.001125774088501384,0
20.0825,0.005367297413492181,1
20.04,-0.002118512849166559,0
20.24,0.009930568202600788,1
20.195,-0.0022257954038885095,0
20.155,-0.0019826524462470017,0
20.0875,-0.003354665505498308,0
20.1175,0.001492351974519884,1
20.0775,-0.0019902979576706405,0
19.91,-0.008377667004375347,0
19.9425,0.0016310147270424669,1
20.15,0.010351155589544523,1
20.04,-0.005474012176027902,0
20.175,0.006713937939348594,1
20.19,0.0007432181687336577,1
20.32,0.006418190385534992,1
20.305,-0.0007384615720200843,0
20.395,0.004422611631260649,1
20.4225,0.001347461464365555,1
20.2275,-0.009594169534029633,0
20.45,0.010939817788953182,1
20.445,-0.0002445286722051088,0
20.5075,0.003052319078162182,1
20.5225,0.0007311723455163328,1
20.375,-0.007213186113357817,0
20.375,0.0,0
20.3625,-0.0006136851987628849,0
20.32,-0.002089351217882436,0
20.81,0.023828017695261765,1
20.8,-0.00048065369827068546,0
20.93,0.006230549750635942,1
21.1975,0.012699713738112638,1
21.155,-0.002006966023990217,0
21.2375,0.0038922028260194932,1
21.2,-0.0017673053200837519,0
21.285,0.004001417602149028,1
21.3275,0.001994720520597104,1
21.345,0.0008202004092126138,1
21.4575,0.005256714400312705,1
21.4425,-0.0006993007277985042,0
21.445,0.00011658408640437375,1
21.6725,0.010552657791814605,1
21.955,0.012950728253022306,1
22.1275,0.007826274847214423,1
22.1625,0.0015804925394313728,1
21.895,-0.012143371146964713,0
22.0275,0.006033372505386028,1
22.04,0.0005673115259659409,1
22.0025,-0.0017029010188838445,0
22.055,0.0023832502910733234,1
21.9925,-0.0028378474122105154,0
21.9225,-0.0031879794733188937,0
22.005,0.003756193591681072,1
22.0375,0.0014758474609338921,1
22.0,-0.0017030943656728432,0
22.035,0.0015896449356345723,1
22.0,-0.0015896449356344192,0
22.085,0.00385619169017397,1
22.3075,0.010024299743679596,1
22.535,0.010146711350442025,1
22.7575,0.009825105254695288,1
22.67,-0.0038522968778690607,0
22.56,-0.004864037889579632,0
22.5325,-0.0012197151814303383,0
22.48,-0.0023326864229373757,0
22.6625,0.008085551055479135,1
22.75,0.0038535693159899723,1
22.9875,0.01038544453348002,1
22.9,-0.003813679370245629,0
22.775,-0.005473467414171931,0
22.615,-0.00705004021621557,0
22.5775,-0.0016595677869895617,0
22.695,0.005190800765612041,1
23.015,0.014001541360775758,1
23.1825,0.007251506423039269,1
23.0625,-0.005189761891498058,0
23.1075,0.001949318356049679,1
23.0425,-0.0028169032711133804,0
23.13,0.003790139357665457,1
23.0875,-0.0018391307179894574,0
23.06,-0.001191830684445409,0
23.03,-0.0013018010083190158,0
23.015,-0.0006515365633891038,0
22.9975,-0.0007606629000295237,0
22.9475,-0.002176516258066212,0
22.8725,-0.003273682539555888,0
22.8575,-0.0006560245151085519,0
22.785,-0.0031768663405987475,0
22.79,0.00021941854174705556,1
22.8475,0.002519858906626906,1
22.85,0.00010941517599401422,1
22.7475,-0.004495868091505004,0
22.785,0.0016471754671371274,1
22.6775,-0.004729181208883828,0
22.53,-0.0065254890628089765,0
22.6925,0.007186718974492097,1
22.535,-0.006964817276033566,0
22.485,-0.0022212359199409422,0
22.5175,0.0014443644530901078,1
22.4925,-0.0011108643666239337,0
22.545,0.002331391563910807,1
22.6175,0.0032106310447120334,1
22.56,-0.0025455162879015852,0
22.385,-0.007787334936929182,0
22.655,0.011989486426172554,1
22.175,-0.021415049923458305,0
22.07,-0.004746307926998216,0
22.1075,0.001697697199108224,1
22.03,-0.0035117566535013797,0
21.915,-0.005233826943479313,0
21.9675,0.002392754517088768,1
22.165,0.008950379809155657,1
22.4425,0.012442014451689597,1
22.325,-0.005249355886143678,0
22.425,0.004469281182297043,1
22.6,0.007773498333380447,1
22.7,0.004415018209116693,1
22.75,0.002200220909602559,1
22.8475,0.004276556767260172,1
22.5,-0.015326392953845257,0
22.7175,0.009620243376990602,1
22.93,0.00931054428244808,1
22.9925,0.002721978924902571,1
22.8875,-0.004577165794086489,0
23.0225,0.005881088612756039,1
23.1175,0.004117907856271654,1
23.1775,0.0025920740293437577,1
23.215,0.0016166409728845849,1
23.125,-0.0038843380733961275,0
23.2175,0.003992021269537457,1
23.1975,-0.0008617904228290518,0
23.125,-0.003130230846708517,0
23.215,0.003884338073396233,1
23.1575,-0.002479919325839511,0
23.2,0.0018335765262188625,1
23.2025,0.00010775281514657434,1
23.325,0.00526571524599656,1
23.64,0.013414445804489968,1
23.595,-0.0019053673595466583,0
23.645,0.002116850917488354,1
23.4225,-0.009454577252632872,0
23.3375,-0.003635589975365358,0
23.43,0.003955743651863243,1
23.3825,-0.0020293731931352367,0
23.36,-0.0009627213665427623,0
23.3325,-0.0011779195022615498,0
23.3225,-0.0004286786047856169,0
23.2375,-0.003651206805416735,0
23.32,0.0035440084347291103,1
23.33,0.000428724551046896,1
23.2725,-0.0024676800248305507,0
23.2875,0.0006443299191990233,1
23.23,-0.0024721891453891483,0
23.45,0.009425948109970491,1
23.705,0.010815501461793324,1
23.7625,0.002422711460465962,1
23.4925,-0.011427486539464488,0
23.54,0.0020198805570476462,1
23.3725,-0.007140984248797032,0
23.4,0.0011759047803219559,1
23.505,0.004477142112438082,1
23.58,0.003185730633130928,1
23.6,0.0008478169223395802,1
23.755,0.006546322607320145,1
23.9125,0.006608300127486699,1
23.8375,-0.0031413638398339063,0
23.885,0.0019906759153879273,1
23.8025,-0.0034600296642159495,0
23.8225,0.0008398950624969221,1
23.9175,0.003979896329979036,1
23.8625,-0.00230221951831929,0
23.8675,0.00020951183818512394,1
23.6225,-0.010318053215407349,0
23.645,0.0009520284211952778,1
23.7375,0.0039044000425652457,1
23.7225,-0.0006321112726277647,0
23.65,-0.003060849927834626,0
23.555,-0.004025002785937454,0
23.6875,0.005609370690640658,1
23.7,0.0005275652984403766,1
23.82,0.0050505157860685716,1
23.8375,0.0007344069993833664,1
23.93,0.003872930993744439,1
23.9875,0.0023999594135363077,1
23.895,-0.0038636293036968337,0
23.86,-0.0014658153603514625,0
23.735,-0.00525266466648873,0
23.6725,-0.002636715127763292,0
23.56,-0.004763678092132235,0
23.67,0.004658064742506791,1
23.5925,-0.0032795586125415797,0
23.455,-0.005845173132929832,0
23.5225,0.002873718118362351,1
23.5275,0.00021253985202210603,1
23.5525,0.001062022189879853,1
23.5125,-0.0016997773135369839,0
23.54,0.0011689072049819618,1
23.4825,-0.00244563894559715,0
23.48,-0.00010646792663781098,0
23.3925,-0.003733536791964856,0
23.535,0.006073216685174641,1
23.6225,0.003710972821538216,1
23.53,-0.003923444935372736,0
23.5,-0.0012757815891578427,0
23.4825,-0.0007449582635797633,0
23.39,-0.00394688229044577,0
23.25,-0.006003448562722372,0
23.19,-0.002583980765925018,0
23.1,-0.003888533739692369,0
23.185,0.003672900315676122,1
23.225,0.0017237668564782334,1
23.2625,0.0016133372684668287,1
23.3525,0.0038614227964974897,1
23.145,-0.008925270281632853,0
23.0725,-0.003137342325639006,0
22.9525,-0.005214569121876777,0
23.0875,0.005864482489640215,1
22.47,-0.027110259328120567,0
22.315,-0.006921988116004469,0
22.3625,0.002126350753604198,1
22.3775,0.000670540928119363,1
22.58,0.009008568958558841,1
22.5375,-0.0018839701920801775,0
22.61,0.003211697760442772,1
22.72,0.0048533075630719895,1
22.74,0.0008798944694392958,1
22.7925,0.0023060461545308976,1
22.9075,0.0050328333803103704,1
22.9575,0.0021803126483090525,1
22.995,0.0016321204863470706,1
22.8,-0.00851626503149211,0
22.7375,-0.0027449921161544115,0
22.75,0.0005496015527188268,1
22.5975,-0.006725864706530503,0
22.34,-0.011460487049374288,0
22.2475,-0.004149150892174483,0
22.0375,-0.009484095024891483,0
22.1525,0.00520480921533167,1
22.195,0.0019166813466781048,1
22.165,-0.0013525700889817842,0
22.1125,-0.0023714087111131312,0
22.1975,0.003836610438441193,1
22.17,-0.0012396462961246787,0
22.235,0.0029276003344396477,1
22.305,0.0031432446175683484,1
22.33,0.0011201972718384212,1
22.22,-0.004938281640582566,0
22.09,-0.0058677667794580545,0
22.0275,-0.002833344673277994,0
21.85,-0.008090751217148508,0
21.7575,-0.004242395860067517,0
21.86,0.004699957066860664,1
22.155,0.013404721903060288,1
22.1575,0.00011283497896316067,1
22.32,0.007307097882694172,1
22.33,0.000447928338956282,1
22.335,0.00022388895201551552,1
22.405,0.003129193434024461,1
22.4525,0.002117818324861409,1
22.3175,-0.006030842491587749,0
22.375,0.002573140089539139,1
22.3925,0.0007818172062940897,1
22.625,0.010329408218776592,1
22.5,-0.005540180375615356,0
22.6125,0.004987541511039188,1
22.85,0.010448266618800247,1
22.79,-0.0026292740826209323,0
23.005,0.009389740349838917,1
22.8025,-0.008841404535255512,0
22.86,0.002518479294488246,1
23.005,0.006322925240767213,1
23.025,0.0008689985339385352,1
22.92,-0.004570690294831595,0
22.865,-0.0024025347365204223,0
23.0175,0.006647439069845295,1
23.1875,0.00735854418779014,1
22.98,-0.008989067947044314,0
23.0075,0.0011959773102652043,1
23.0875,0.003471095794483406,1
23.0075,-0.0034710957944833368,0
22.925,-0.0035922315883462944,0
22.7625,-0.007113573088802225,0
22.885,0.005367229051879079,1
22.875,-0.00043706294402048087,0
23.05,0.007621158281072566,1
22.8325,-0.009480809858960606,0
22.72,-0.004939365730746428,0
22.715,-0.0002200946415839014,0
22.715,0.0,0
22.735,0.0008800880656072492,1
22.635,-0.004408206389051865,0
22.5225,-0.004982571344463939,0
22.4775,-0.00200000066666711,0
22.4075,-0.0031190846274112157,0
22.18,-0.01020474232715865,0
21.9725,-0.009399310465557774,0
22.24,0.01210079792571838,1
22.4125,0.007726369548869715,1
22.345,-0.003016256545836533,0
22.4125,0.0030162565458365046,1
22.565,0.006781194347713205,1
22.725,0.007065606784577971,1
22.8025,0.00340453900863381,1
22.665,-0.006048294679363834,0
22.6025,-0.0027613647634280917,0
22.575,-0.0012174203263353215,0
22.635,0.002654281584872945,1
22.5625,-0.003208144794822252,0
22.75,0.008275909303859661,1
22.775,0.001098297749062592,1
22.975,0.00874322509572893,1
23.0675,0.004018032228823094,1
23.0825,0.0006500541940721713,1
23.22,0.0059392216050994755,1
23.3075,0.003761220918966393,1
22.9325,-0.01622007878703804,0
22.7325,-0.008759499783742708,0
22.7675,0.001538461841905641,1
22.6425,-0.00550540919287005,0
22.705,0.002756493282948019,1
22.7025,-0.00011011396806796736,0
22.6875,-0.0006609385567767875,0
22.745,0.002531228996897924,1
22.71,-0.0015399849045002927,0
22.78,0.0030776019015689047,1
22.83,0.0021925025226679218,1
22.8375,0.0003284611624209874,1
22.91,0.0031695747612790395,1
22.815,-0.004155282086038207,0
22.98,0.0072060580412436435,1
22.8325,-0.006439312836912736,0
22.855,0.0009849522000107752,1
22.7225,-0.00581428877291926,0
22.7625,0.0017588220429379032,1
22.7525,-0.00043941558435250705,0
22.8225,0.003071861987725141,1
22.93,0.0046992054127142375,1
22.905,-0.001090869531107547,0
22.8975,-0.0003274930436998948,0
22.905,0.00032749304370001197,1
22.94,0.001526884362519091,1
22.805,-0.005902301537560989,0
22.8825,0.0033926161131335687,1
22.9325,0.0021826921248762274,1
22.9,-0.0014182078414797007,0
22.5875,-0.013740254641847102,0
22.4,-0.008335697057352669,0
22.475,0.0033426214966899284,1
22.5175,0.0018892043180767206,1
22.3675,-0.006683772236146825,0
22.5325,0.007349699008813791,1
22.625,0.004096778137562062,1
22.6525,0.001214731528088725,1
22.45,-0.00897960692581535,0
22.3925,-0.002564532821050024,0
22.3,-0.004139402901140138,0
22.3225,0.0010084599431614376,1
22.33,0.00033592744283185725,1
22.2975,-0.0014565012938410626,0
22.215,-0.003706828170353541,0
22.2275,0.0005625246252852148,1
22.97,0.03285875568784986,1
23.0225,0.0022829819123782458,1
23.0725,0.0021694335442096566,1
23.35,0.011955551957311645,1
23.3525,0.00010706064996029505,1
23.57,0.009270672183173014,1
23.5225,-0.0020173070492560488,0
23.5,-0.0009569887486704189,0
23.495,-0.0002127885953342211,0
23.46,-0.0014907893294496726,0
23.4,-0.002560820861673704,0
23.2275,-0.00739910083032522,0
23.135,-0.0039902991743675075,0
23.0025,-0.005743716684583683,0
22.95,-0.002284969167825158,0
23.11,0.0069474877797352464,1
24.0275,0.038933583429013055,1
24.15,0.00508537238327921,1
24.16,0.00041399296803251273,1
23.66,-0.020912514516373448,0
24.005,0.014476283432663006,1
23.9625,-0.0017720336111408637,0
24.085,0.0050991317104212884,1
24.0575,-0.0011424418337652974,0
23.585,-0.019835881512193863,0
23.6025,0.000741721888309425,1
23.53,-0.0030764358852633207,0
23.7225,0.00814776212650539,1
23.64,-0.003483772327879109,0
23.8325,0.008110002847698765,1
23.72,-0.004731621256071526,0
23.72,0.0,0
23.9075,0.007873643112035915,1
24.01,0.0042781929916011745,1
23.905,-0.004382768155095198,0
23.8475,-0.0024082520408405974,0
23.7,-0.006204341896140626,0
23.525,-0.0074113626696422465,0
23.465,-0.002553736225062245,0
23.375,-0.0038428740716302543,0
23.4825,0.0045883877117827414,1
23.27,-0.009090485572333176,0
23.44,0.007278987394611584,1
23.4225,-0.0007468658656057018,0
23.435,0.000533532531463061,1
23.55,0.00489518908775746,1
23.4925,-0.002444599187343819,0
23.4475,-0.0019173418741263615,0
23.4325,-0.0006399317624526851,0
23.47,0.0015990622244281664,1
23.3475,-0.005233097861196242,0
23.1975,-0.006445397756538446,0
23.2925,0.00408690609724565,1
23.175,-0.005057308890524136,0
23.1075,-0.0029168712951231344,0
23.2275,0.00517968137653481,1
23.2425,0.0006455778145455453,1
23.36,0.005042658612150331,1
23.725,0.015504186535965254,1
23.675,-0.0021097054238497065,0
23.52,-0.006568516041715791,0
23.3125,-0.00886142562639186,0
23.495,0.007797935150744751,1
23.32,-0.007476271072487483,0
23.13,-0.008180885238943818,0
23.225,0.004098808456554608,1
23.375,0.006437790474848517,1
23.365,-0.0004278990223612579,0
23.3625,-0.00010700337070819349,0
23.185,-0.007626654938257162,0
23.1675,-0.0007550833647146921,0
23.1175,-0.002160528009052806,0
22.985,-0.00574807721146536,0
22.98,-0.00021755683758170103,0
23.045,0.0028245537518619243,1
23.0275,-0.0007596722922181288,0
23.0425,0.0006511830054287011,1
23.1225,0.003465832560595741,1
23.1125,-0.00043257273303470503,0
23.285,0.00743577972109733,1
23.0,-0.012315160505190884,0
23.325,0.014031530804257697,1
23.265,-0.002575661436795594,0
23.5225,0.011007324602171851,1
23.58,0.002441485210441175,1
23.4225,-0.006701796266018558,0
23.2575,-0.007069438182629545,0
23.085,-0.007444604701624361,0
23.1675,0.0035673785197571986,1
23.145,-0.0009716599954756439,0
23.175,0.001295336968685058,1
23.15,-0.0010793309196759054,0
22.9975,-0.006609266163067764,0
22.9925,-0.00021743857445956073,0
23.1175,0.005421830674940922,1
22.9,-0.009452995909462737,0
22.715,-0.008111411348827311,0
22.8275,0.004940450296991516,1
23.0225,0.008506049105026876,1
22.775,-0.010808555467363094,0
22.8175,0.0018643422628733006,1
22.78,-0.0016448273898591768,0
22.585,-0.008596988912468653,0
22.4775,-0.004771160229776674,0
22.8275,0.01545114063156722,1
22.8575,0.0013133415480866058,1
22.8525,-0.00021877051060793342,0
22.895,0.0018580255632220895,1
22.7825,-0.004925848720913939,0
22.595,-0.008264054524901872,0
22.565,-0.0013286095842783643,0
22.535,-0.0013303771363530144,0
22.7225,0.0082859668681769,1
23.1075,0.016801617146007353,1
23.07,-0.0016241679711334197,0
23.3825,0.013454807140906735,1
23.68,0.012642930689236003,1
23.875,0.008201076350989083,1
23.9075,0.0013603308747666002,1
23.9,-0.000313758304095742,0
24.065,0.0068800438176078995,1
24.045,-0.000831428025446667,0
23.8325,-0.008876879344029927,0
23.9425,0.0046049270280412065,1
24.0075,0.0027111591163534203,1
24.1575,0.006228609361335606,1
24.41,0.010397993513542165,1
24.6475,0.009682591062190757,1
24.725,0.003139402041716447,1
24.7075,-0.0007080362405739702,0
24.38,-0.01334371721507645,0
24.4075,0.0011273380645641221,1
24.125,-0.011641814892639825,0
23.875,-0.010416760858255715,0
23.51,-0.015406023814815685,0
23.55,0.0016999579104486008,1
23.4625,-0.0037224185497996038,0
23.4925,0.0012778193624558534,1
23.4925,0.0,0
23.54,0.0020198805570476462,1
23.5775,0.001591765603772254,1
23.81,0.009812793062868615,1
24.0,0.007948169849174156,1
23.68,-0.013423020332140661,0
23.875,0.008201076350989083,1
24.155,0.011659511639576172,1
24.4725,0.013058640147078302,1
24.36,-0.004607595311752056,0
24.7825,0.01719531608321922,1
24.675,-0.004347173605370177,0
24.9675,0.01178439381560747,1
24.81,-0.006328181431443136,0
24.9,0.003621005766952362,1
24.905,0.00020078305458491358,1
24.9325,0.0011035867686392498,1
24.72,-0.008559540704396015,0
24.8375,0.004741975288445105,1
24.7675,-0.0028222980128869922,0
24.64,-0.005161171199729117,0
24.6275,-0.0005074339176218114,0
25.125,0.01999966163154258,1
24.97,-0.0061882620875580285,0
24.975,0.00020022024293543685,1
24.9775,0.00010009509041926594,1
24.8725,-0.004212644143658874,0
24.7125,-0.006453586984642429,0
24.5725,-0.0056812570380878336,0
24.4425,-0.005304511060958225,0
24.635,0.00784477559823725,1
24.48,-0.006311738351801154,0
24.5825,0.0041783500280489485,1
24.5625,-0.0008139180426942377,0
24.52,-0.001731778561469352,0
24.725,0.008325766440765317,1
24.7025,-0.0009104244217950325,0
24.635,-0.0027362570910543665,0
25.34,0.028215978897066573,1
25.6375,0.011671948505505908,1
25.99,0.013655725254899869,1
26.1225,0.005085163272729984,1
25.5675,-0.02147499822809806,0
25.945,0.014656899121672166,1
25.8925,-0.0020255613388061684,0
26.115,0.00855651040736531,1
26.185,0.002676865843188914,1
26.2675,0.003145705849342206,1
26.2075,-0.0022868042362026086,0
26.2875,0.003047911684227567,1
26.325,0.0014255169912209468,1
26.57,0.00926370175168288,1
26.4925,-0.002921085704868178,0
26.525,0.0012260104331928644,1
26.53,0.0001884836496014384,1
26.5775,0.0017888250309747928,1
26.6325,0.002067281322592486,1
26.7075,0.002812150334689801,1
26.5825,-0.00469132029480131,0
26.625,0.001597519486485114,1
26.7075,0.0030938008083162888,1
26.625,-0.0030938008083162866,0
26.6325,0.00028165047362645787,1
26.625,-0.0002816504736264105,0
26.71,0.003187403092280371,1
26.89,0.006716443158903841,1
26.8325,-0.002140630907230945,0
27.1725,0.01259159308166256,1
27.095,-0.0028562234371274074,0
27.2025,0.003959671824952525,1
28.2475,0.03769607725823404,1
28.22,-0.0009740116765962895,0
28.1725,-0.001684621580300636,0
27.5125,-0.02370587799178729,0
27.2475,-0.009678673071250456,0
27.675,0.015567704813371037,1
27.655,-0.0007229351480592675,0
27.6625,0.00027116193052666745,1
27.5075,-0.005619010615237421,0
27.7275,0.007966005734828807,1
27.5825,-0.005243186844435481,0
27.5925,0.00036248301257793346,1
27.3925,-0.007274743367490847,0
27.1975,-0.007144195984310523,0
27.3725,0.006413802452342189,1
27.425,0.0019161463958510306,1
28.1375,0.02564820007155656,1
28.435,0.010517574525912432,1
28.365,-0.002464789980232554,0
28.71,0.01208950335444224,1
28.6725,-0.0013070188764321606,0
28.7525,0.0027862447280589805,1
28.83,0.002691791665711353,1
28.6825,-0.005129330959149768,0
28.595,-0.0030553033238815484,0
28.8425,0.00861811645202834,1
28.8775,0.0012127513613906815,1
28.6075,-0.0093938239709655,0
28.4125,-0.0068397320310711815,0
28.3275,-0.002996124906077093,0
28.39,0.002203906212295258,1
28.625,0.008243491389523943,1
27.9075,-0.025384991967653602,0
27.7075,-0.007192335239079169,0
27.4075,-0.010886436101113105,0
27.86,0.0163752697851017,1
27.965,0.003761759921891586,1
28.0925,0.0045489085263692094,1
28.3775,0.01009394084743694,1
28.43,0.0018483480155510668,1
28.3075,-0.0043181384568508705,0
28.3625,0.0019410628999024645,1
28.32,-0.001499581280441127,0
28.415,0.003348905923565748,1
28.2775,-0.004850739325685761,0
28.3075,0.0010603517826586156,1
28.2775,-0.0010603517826585415,0
28.3175,0.0014135526693324935,1
28.38,0.0022046836391649404,1
27.895,-0.017237210434404925,0
27.9825,0.00313185348379388,1
27.515,-0.016848004269563444,0
27.2475,-0.009769536730392513,0
27.19,-0.0021125151369502638,0
27.1975,0.00027579866872139787,1
27.2675,0.0025704595076601012,1
27.375,0.00393467131590392,1
27.3825,0.00027393507909959764,1
27.13,-0.009263996544924265,0
27.08,-0.0018446786267661355,0
27.3525,0.01001248432473368,1
27.3275,-0.0009144111829544249,0
27.12,-0.007622058113658698,0
27.2625,0.005240668455552488,1
27.905,0.02329375271264944,1
27.585,-0.011533737516002831,0
27.735,0.005423006782803666,1
27.57,-0.005966928471492504,0
27.4325,-0.00499978315288819,0
27.68,0.008981688866651657,1
27.8725,0.006930408910120709,1
27.7675,-0.003774267600451489,0
27.515,-0.009134961547415823,0
27.725,0.007603222724708662,1
27.6,-0.004518760513326378,0
27.6075,0.00027170221604450056,1
27.655,0.001719068507492473,1
28.1,0.01596303289305882,1
27.75,-0.01253373614725658,0
27.9025,0.005480450355289461,1
27.4075,-0.01789959198117492,0
27.1775,-0.008427273470539617,0
27.4325,0.009339016786798852,1
27.245,-0.006858423847755519,0
27.1525,-0.003400894863007652,0
27.4375,0.010441567663336074,1
27.4975,0.0021844006137444194,1
27.5275,0.0010904135564744873,1
27.4175,-0.004004009353382231,0
27.3925,-0.0009122423548156165,0
27.28,-0.00411542032214987,0
27.2275,-0.001926341007556925,0
27.1225,-0.0038638502532358206,0
27.07,-0.001937538088258764,0
27.15,0.0029509427537345928,1
27.2725,0.004501822109830493,1
27.035,-0.008746545655806575,0
26.6925,-0.01274969576364789,0
26.9375,0.009136740793646124,1
26.91,-0.001021403125152068,0
27.4075,0.018318733827743624,1
27.1575,-0.009163447240789177,0
27.1775,0.0007361737702494095,1
27.2425,0.0023888287728858187,1
27.3675,0.004577924127671242,1
27.4,0.0011868353974490995,1
